,CodeVehicule_id,puissanceFiscal,typeImmatriculation,energie,dateInsertion,codeMarque,numImmatriculation
1103326,1541978,5,TU,ESSENCE,2018-10-26,338,6878TU207
1103327,1541987,6,TU,GASOIL,2018-10-11,30,1909TU150
1103328,1542011,8,TU,GASOIL,2018-10-17,376,5686TU207
1103329,1542023,5,TU,GASOIL,2018-10-26,12,6754TU207
1103330,1542027,8,TU,GASOIL,2018-10-09,376,4474TU207
1103331,1542029,4,TU,ESSENCE,2018-10-07,107,3929TU207
1103332,1542038,5,TU,ESSENCE,2018-10-02,30,3223TU207
1103333,1542058,5,TU,ESSENCE,2018-10-18,808,5868TU207
1103334,1542059,5,TU,ESSENCE,2018-10-18,808,5875TU207
1103335,1542600,5,RS,GASOIL,2018-09-13,12,RS183627
1103336,1542643,7,TU,GASOIL,2018-10-02,103,608TU188
1103337,1542673,6,TU,GASOIL,2018-09-12,29,8727TU206
1103338,1542707,4,TU,ESSENCE,2018-09-27,107,1132TU106
1103339,1542725,8,TU,ESSENCE,2018-10-02,107,1826TU90
1103340,1542736,5,TU,ESSENCE,2018-10-03,30,3655TU207
1103341,1542740,5,TU,GASOIL,2018-10-07,30,4563TU150
1103342,1542758,7,TU,GASOIL,2018-07-31,94,1873TU204
1103343,1542792,4,TU,ESSENCE,2018-10-07,206,4029TU207
1103344,1549023,9,TU,ESSENCE,2018-10-03,177,3483TU207
1103345,1549076,4,TU,ESSENCE,2018-10-11,30,4686TU207
1103346,1549107,6,TU,ESSENCE,2018-10-17,107,3851TU207
1103347,1549110,18,TRAC,GASOIL,2018-07-31,265,TRAC129289
1103348,1554891,5,TU,ESSENCE,2018-08-16,29,8535TU197
1103349,1554893,7,TU,ESSENCE,2018-10-03,29,3558TU207
1103350,1192422,10,TU,GASOIL,2018-02-12,376,1001TU84
1103351,1193307,10,TU,GASOIL,2018-02-13,347,1368TU141
1103352,1193690,18,RS,GASOIL,2018-02-13,376,RS173609
1103353,1194612,6,RS,GASOIL,2018-02-13,29,RS164367
1103354,1195612,6,RS,GASOIL,2018-02-13,12,RS164080
1103355,1199185,8,RS,GASOIL,2018-02-13,376,RS163955
1103356,1199873,5,RS,GASOIL,2018-02-12,107,RS55740
1103357,1199971,10,TU,GASOIL,2018-02-13,347,9584TU150
1103358,1202165,4,TU,ESSENCE,2018-02-12,29,3922TU60
1103359,1202224,7,RS,GASOIL,2018-02-13,93,RS106428
1103360,1202276,5,TU,GASOIL,2018-02-13,107,7989TU201
1103361,1202802,4,TU,ESSENCE,2018-02-12,12,2701TU84
1103362,1208307,5,RS,GASOIL,2018-02-13,107,RS173327
1103363,1212642,5,TU,ESSENCE,2018-02-13,12,620TU151
1103364,1212651,6,TU,GASOIL,2018-02-13,107,2113TU139
1103365,1533146,34,TU,GASOIL,2012-06-29,187,7962TU159
1103366,1533193,7,TU,GASOIL,1988-08-22,29,7456TU54
1103367,1534238,9,TU,ESSENCE,2018-07-31,1275,9485TU200
1103368,1537990,4,TU,ESSENCE,2018-07-31,119,1052TU179
1103369,1540532,5,TU,ESSENCE,2018-10-08,503,9804TU180
1103370,1541068,4,TU,ESSENCE,2018-10-11,119,4821TU207
1103371,1541075,5,TU,ESSENCE,2018-10-31,503,7597TU207
1103372,1541132,5,TU,ESSENCE,2018-09-29,30,2892TU207
1103373,1541148,5,TU,ESSENCE,2018-10-26,808,7232TU207
1103374,1541162,12,TU,GASOIL,2018-10-07,347,1545TU206
1103375,1542814,6,TU,GASOIL,2018-10-08,29,9045TU123
1103376,1542819,5,TU,ESSENCE,2018-10-07,646,3813TU207
1103377,1542822,6,TU,GASOIL,2018-07-31,30,4593TU182
1103378,1542838,7,TU,GASOIL,2018-10-08,12,3535TU147
1103379,1542843,5,TU,ESSENCE,2018-10-07,503,3742TU207
1103380,1542857,9,TU,ESSENCE,2018-09-06,12,8878TU206
1103381,1542916,6,TU,ESSENCE,2018-07-31,107,5399TU51
1103382,1542942,5,TU,ESSENCE,2018-10-11,646,4634TU207
1103383,1542954,10,TU,GASOIL,2018-07-31,103,4122TU65
1103384,1542978,6,TU,ESSENCE,2018-07-31,29,4000TU71
1103385,1542985,4,TU,ESSENCE,2018-10-09,107,4601TU207
1103386,1542989,10,TU,GASOIL,2018-07-31,347,3972TU177
1103387,1543005,17,TU,GASOIL,2018-10-11,376,5005TU207
1103388,1543029,5,TU,ESSENCE,2018-10-12,30,347TU47
1103389,1543075,6,TU,GASOIL,2018-07-31,30,379TU206
1103390,1543081,5,TU,ESSENCE,2018-10-15,808,5363TU207
1103391,1543110,29,TU,GASOIL,2018-09-27,30,184TU207
1103392,1543159,8,TU,GASOIL,2018-10-12,376,5220TU207
1103393,1543196,10,TRAC,GASOIL,2018-07-31,191,TRAC31336
1103394,1543316,5,TU,GASOIL,2018-10-26,29,6659TU207
1103395,1348314,5,TU,ESSENCE,2018-02-27,107,2320TU183
1103396,1348817,6,TU,ESSENCE,2018-02-13,808,468TU152
1103397,1349006,9,RS,GASOIL,2018-02-13,338,RS117693
1103398,1349075,8,TU,GASOIL,2018-02-13,107,2106TU169
1103399,1349811,5,TU,GASOIL,2018-02-13,119,4341TU176
1103400,1350692,5,TU,ESSENCE,2018-02-13,152,2728TU198
1103401,1351964,8,TU,GASOIL,2018-02-13,178,2154TU162
1103402,1354886,4,TU,ESSENCE,2018-02-28,12,357TU74
1103403,1357159,5,TU,ESS-GAZ GPL,2018-02-13,30,8062TU159
1103404,1358111,5,TU,ESSENCE,2018-02-13,107,1882TU119
1103405,1358277,7,TU,GASOIL,2018-02-13,107,3474TU112
1103406,1358551,5,TU,ESSENCE,2018-02-13,206,5110TU168
1103407,1358771,5,TU,GASOIL,2018-02-13,107,8673TU172
1103408,1229036,5,TU,ESSENCE,2018-02-13,206,9215TU183
1103409,1229169,5,TU,ESSENCE,2018-02-13,107,1028TU176
1103410,1229239,5,TU,ESSENCE,2018-02-13,206,9738TU179
1103411,1229897,7,TU,GASOIL,2018-02-13,12,9487TU152
1103412,1242503,7,TU,GASOIL,2018-02-13,29,591TU130
1103413,1488501,7,TU,GASOIL,2018-05-30,94,5581TU204
1103414,1489293,5,TU,ESSENCE,2018-02-13,107,1661TU117
1103415,1493475,5,TU,ESSENCE,2018-02-13,30,5553TU125
1103416,1493476,5,TU,ESSENCE,2018-02-13,30,5553TU125
1103417,1494160,6,TU,GASOIL,2018-02-13,12,205TU142
1103418,1495119,8,TU,GASOIL,2018-02-13,338,3230TU145
1103419,1495168,15,TU,GASOIL,2018-02-13,376,8215TU166
1103420,1498636,4,TU,ESSENCE,2018-02-12,178,819TU94
1103421,1541709,6,TU,ESSENCE,2018-10-03,177,3481TU207
1103422,1541725,19,TU,GASOIL,2018-10-11,1163,5071TU207
1103423,1541727,24,TRAC,GASOIL,2018-09-24,24,TRAC42410
1103424,1541729,4,TU,ESSENCE,2018-07-31,105,9709TU74
1103425,1541754,4,TU,ESSENCE,2018-10-31,107,7907TU207
1103426,1541762,5,TU,GASOIL,2018-07-31,105,7860TU88
1103427,1541767,7,TU,ESSENCE,2018-07-31,30,9145TU61
1103428,1541785,5,TU,ESSENCE,2018-10-12,646,5353TU207
1103429,1541851,6,TU,GASOIL,2018-10-17,323,5647TU207
1103430,1541856,7,TU,ESSENCE,2018-07-31,119,4731TU203
1103431,1541902,4,TU,ESSENCE,2018-07-31,206,3198TU206
1103432,1541903,6,TU,ESSENCE,2018-10-16,178,5518TU207
1103433,1541934,6,TU,ESSENCE,2018-10-08,107,4307TU207
1103434,1541950,4,TU,ESSENCE,2018-10-18,808,5944TU207
1103435,1541952,4,TU,ESSENCE,2018-10-22,12,6378TU207
1103436,1541955,4,TU,ESSENCE,2018-10-08,119,4264TU207
1103437,1541980,5,TU,ESSENCE,2018-10-19,30,6248TU207
1103438,1541986,5,TU,GASOIL,2018-10-19,29,6252TU207
1103439,1541997,5,TU,GASOIL,2018-09-29,12,2748TU207
1103440,1542002,4,TU,ESSENCE,2018-10-09,238,4582TU207
1103441,1542005,5,TU,ESSENCE,2018-07-31,152,9770TU161
1103442,1542040,5,TU,ESSENCE,2018-10-09,30,4439TU207
1103443,1542050,8,TU,GASOIL,2018-10-12,376,5233TU207
1103444,1542055,9,TU,GASOIL,2018-10-07,808,3952TU207
1103445,1542077,5,TU,ESSENCE,2018-10-26,503,6587TU207
1103446,1542112,5,TU,ESSENCE,2018-10-26,808,6877TU207
1103447,1541191,5,TU,ESSENCE,2018-10-07,503,4149TU207
1103448,1541204,5,TU,ESSENCE,2018-10-12,646,5146TU207
1103449,1541244,5,TU,ESSENCE,2018-09-24,238,1390TU207
1103450,1541262,5,TU,ESSENCE,2018-10-03,808,3572TU207
1103451,1541286,5,TU,GASOIL,2018-09-27,107,2405TU207
1103452,1541328,4,TU,ESSENCE,2018-10-17,107,5559TU207
1103453,1541337,7,TU,GASOIL,2018-10-18,871,5927TU207
1103454,1541348,4,TU,ESSENCE,2018-10-19,178,6104TU207
1103455,1541349,8,TU,GASOIL,2018-10-03,29,3521TU207
1103456,1541351,5,TU,ESSENCE,2018-10-22,808,6336TU207
1103457,1541380,8,TU,GASOIL,2018-10-03,376,3604TU207
1103458,1541387,10,TU,GASOIL,2018-10-31,107,7755TU207
1103459,1541397,4,TU,ESSENCE,2018-10-07,238,4027TU207
1103460,1541409,5,TU,ESSENCE,2018-09-27,808,2230TU207
1103461,1541435,7,RS,ESSENCE,2018-10-17,808,RS184940
1103462,1541449,4,TU,ESSENCE,2018-10-12,178,5218TU207
1103463,1541453,4,TU,ESSENCE,2018-10-26,30,6666TU207
1103464,1541487,5,TU,ESSENCE,2018-10-02,30,3210TU207
1103465,1541511,18,ES,GASOIL,2018-10-12,68,ES31996
1103466,1541522,5,TU,ESSENCE,2018-10-18,646,5890TU207
1103467,1541611,4,TU,ESSENCE,2018-10-02,30,907TU204
1103468,1541659,10,TU,GASOIL,2018-07-31,376,9395TU67
1103469,1541664,5,TU,ESSENCE,2018-10-18,808,6054TU207
1103470,1541665,4,TU,ESSENCE,2018-09-27,1164,2585TU207
1103471,1541691,4,TU,ESSENCE,2018-10-31,178,7804TU191
1103472,1541699,4,TU,ESSENCE,2018-09-27,119,2392TU207
1103473,1541706,9,TU,GASOIL,2018-10-17,1495,5794TU207
1103474,1541723,5,TU,ESSENCE,2018-10-23,503,6538TU207
1103475,1541728,7,TU,ESSENCE,2018-10-02,2889,3090TU207
1103476,1541734,7,TU,GASOIL,2018-09-27,94,2410TU207
1103477,1541736,6,RS,GASOIL,2018-09-29,29,RS184388
1103478,1541782,5,TU,ESSENCE,2018-10-07,107,4132TU207
1103479,1541788,6,TU,ESSENCE,2018-09-18,177,726TU207
1103480,1541862,7,TU,ESSENCE,2018-10-18,96,5840TU207
1103481,1541876,4,TRAC,GASOIL,2018-10-19,261,TRAC130236
1103482,1541895,4,TU,ESSENCE,2018-10-26,30,6722TU207
1103483,1541930,8,TU,GASOIL,2018-10-17,376,5676TU207
1103484,1541933,4,TU,ESSENCE,2018-10-26,808,6965TU207
1103485,1541968,4,TU,ESSENCE,2018-10-26,12,6925TU207
1103486,1542004,5,TU,GASOIL,2018-10-09,29,4618TU207
1103487,1542022,5,TU,ESSENCE,2018-10-26,29,6867TU207
1103488,1542024,5,TU,ESSENCE,2018-10-26,503,7096TU207
1103489,1542039,4,TU,ESSENCE,2018-10-07,178,4012TU207
1103490,1227122,5,TU,ESSENCE,2018-02-13,30,8541TU193
1103491,1227900,5,TU,ESSENCE,2018-02-13,503,7726TU182
1103492,1228151,5,TU,ESSENCE,2018-02-13,30,1942TU179
1103493,1229041,5,TU,ESSENCE,2018-02-13,206,2394TU185
1103494,1229904,7,TU,GASOIL,2018-02-13,29,4893TU159
1103495,1234290,8,TU,GASOIL,2018-02-13,816,4322TU108
1103496,1489190,5,TU,GASOIL,2018-02-12,29,4561TU71
1103497,1492048,4,TU,ESSENCE,2018-05-30,119,4144TU204
1103498,1493266,6,TU,GASOIL,2018-02-13,198,8539TU102
1103499,1493477,6,TU,GASOIL,2018-02-13,198,8539TU102
1103500,1493494,5,TU,ESSENCE,2018-02-13,107,2591TU118
1103501,1493586,5,TU,ESSENCE,2018-02-13,808,8623TU202
1103502,1493786,10,TU,GASOIL,2018-02-13,347,1840TU149
1103503,1494302,7,TU,GASOIL,2018-02-13,103,2901TU178
1103504,1494342,5,TU,GASOIL,2018-02-13,119,4635TU176
1103505,1495111,17,TU,GASOIL,2018-02-13,376,1306TU201
1103506,1495163,8,TU,GASOIL,2018-02-13,646,5747TU193
1103507,1497075,5,TU,ESSENCE,2018-02-13,206,6186TU174
1103508,1497652,7,TU,ESSENCE,2018-02-13,93,1528TU139
1103509,1497850,4,TU,ESSENCE,2018-07-06,30,9527TU205
1103510,1542114,6,TU,GASOIL,2018-10-08,30,3413TU207
1103511,1542123,8,TU,ESSENCE,2018-10-26,198,6728TU207
1103512,1542395,7,TU,ESSENCE,2018-10-26,140,7137TU207
1103513,1542590,7,TU,GASOIL,2018-09-17,29,8079TU59
1103514,1542630,4,TU,ESSENCE,2018-09-25,238,1922TU207
1103515,1542644,5,TU,ESSENCE,2018-09-25,30,1841TU207
1103516,1542696,6,RS,GASOIL,2018-10-02,29,RS184456
1103517,1542697,5,RS,GASOIL,2018-10-02,119,RS184482
1103518,1542709,5,TU,ESSENCE,2018-10-07,808,3831TU207
1103519,1542752,4,TU,ESSENCE,2018-08-14,119,3406TU54
1103520,1542799,8,TU,GASOIL,2018-10-07,376,4055TU207
1103521,1542829,5,RS,GASOIL,2018-10-08,12,RS184655
1103522,1542858,5,TU,GASOIL,2018-07-31,12,2513TU200
1103523,1542880,18,TRAC,GASOIL,2018-07-31,265,TRAC127539
1103524,1542922,5,TU,GASOIL,2018-10-11,107,5873TU177
1103525,1542935,10,TU,GASOIL,2018-10-11,2831,4840TU207
1103526,1542970,5,TU,GASOIL,2018-10-12,30,4859TU207
1103527,1542990,5,TU,ESS-GAZ GPL,2018-07-31,119,8459TU196
1103528,1376245,5,TU,GASOIL,2018-02-13,12,6617TU176
1103529,1542052,10,TU,GASOIL,2018-07-31,177,1824TU117
1103530,1181798,6,TU,GASOIL,2018-02-13,107,7236TU133
1103531,1182208,5,TU,ESSENCE,2018-02-13,107,914TU149
1103532,1183908,34,TU,GASOIL,2018-02-13,669,6103TU140
1103533,1184138,10,TU,GASOIL,2018-02-13,376,8071TU116
1103534,1186637,7,TU,ESSENCE,2018-02-12,30,8706TU58
1103535,1187788,5,TU,ESSENCE,2018-02-13,30,2415TU183
1103536,1187808,5,TU,ESSENCE,2018-02-13,30,3710TU183
1103537,1188241,5,TU,ESSENCE,2018-02-13,206,876TU181
1103538,1188413,4,TU,ESSENCE,2018-02-13,119,8490TU179
1103539,1188582,8,TU,ESSENCE,2018-02-13,182,8715TU184
1103540,1190768,10,TU,GASOIL,2018-02-12,347,9567TU79
1103541,1191293,7,TU,GASOIL,2018-02-12,30,2628TU103
1103542,1413282,24,TU,GASOIL,2018-02-12,5,9181TU41
1103543,1419609,4,TU,ESSENCE,2018-02-12,29,4886TU91
1103544,1426672,5,TU,ESSENCE,2018-02-12,29,3907TU52
1103545,1467252,8,TU,GASOIL,2018-05-30,376,4720TU204
1103546,1468970,6,TU,GASOIL,2018-02-13,29,1226TU203
1103547,1469057,6,TU,GASOIL,2018-05-30,29,408TU204
1103548,1517934,10,TU,GASOIL,2018-09-03,347,620TU148
1103549,1518720,4,TU,ESSENCE,2018-07-31,323,6596TU203
1103550,1521055,7,TU,GASOIL,2018-07-31,29,9742TU117
1103551,1521826,6,TU,GASOIL,2018-07-31,29,211TU103
1103552,1522845,7,TU,ESSENCE,1999-01-30,30,5138TU88
1103553,1523890,9,TU,ESSENCE,1990-01-01,107,6530TU70
1103554,1523989,5,TU,ESSENCE,2018-02-15,29,3379TU203
1103555,1524670,10,TU,GASOIL,2001-03-01,376,7730TU98
1103556,1525433,5,TU,ESSENCE,1998-06-03,107,4440TU85
1103557,1528234,4,TU,ESSENCE,1997-09-24,119,6626TU82
1103558,1376372,5,TU,ESSENCE,2018-02-13,338,8525TU192
1103559,1376429,8,TU,ESSENCE,2018-02-13,503,6798TU169
1103560,1376715,8,TU,ESSENCE,2018-02-13,103,2484TU186
1103561,1377646,6,TU,GASOIL,2018-02-13,29,8802TU185
1103562,1377934,8,TU,GASOIL,2018-02-13,808,55TU177
1103563,1381976,5,TU,GASOIL,2018-02-13,29,9401TU118
1103564,1384678,8,TU,GASOIL,2018-02-12,103,1198TU73
1103565,1385771,5,TU,GASOIL,2018-02-13,30,1424TU98
1103566,1390626,5,TU,ESSENCE,2018-02-13,30,129TU153
1103567,1390763,4,TU,ESSENCE,2018-02-13,107,855TU175
1103568,1392046,5,TU,GASOIL,2018-02-13,119,7297TU184
1103569,1393594,4,TU,ESSENCE,2018-02-13,107,8500TU105
1103570,1395224,8,TU,GASOIL,2018-02-12,30,5643TU60
1103571,1396098,8,TU,GASOIL,2018-02-13,119,7200TU185
1103572,1543010,7,RS,ESSENCE,2018-10-03,29,RS184507
1103573,1543016,5,TU,ESSENCE,2018-10-12,105,6154TU100
1103574,1543027,8,RS,GASOIL,2018-10-11,177,RS184797
1103575,1543040,6,TU,ESSENCE,2018-09-13,30,401TU103
1103576,1543080,8,TU,GASOIL,2018-10-12,376,5260TU207
1103577,1543104,8,TU,GASOIL,2018-10-16,29,2578TU50
1103578,1543112,16,ES,GASOIL,2018-09-02,1002,ES16842
1103579,1543148,9,TU,GASOIL,2018-07-31,376,212TU64
1103580,1543181,17,TU,GASOIL,2018-10-18,376,5933TU207
1103581,1543206,5,TU,ESSENCE,2018-07-31,30,116TU123
1103582,1543229,6,TU,ESSENCE,2018-07-31,29,163TU128
1103583,1543230,8,RS,GASOIL,2018-10-17,503,RS184925
1103584,1543232,12,TU,GASOIL,2018-10-19,121,2793TU39
1103585,1543262,8,TU,GASOIL,2018-10-16,178,5524TU207
1103586,1543286,7,TU,GASOIL,2018-10-22,107,3653TU206
1103587,1543292,5,TU,ESSENCE,2018-10-22,338,6412TU207
1103588,1543294,4,TU,ESSENCE,2018-10-26,30,5755TU56
1103589,1543310,5,TU,GASOIL,2018-10-18,119,5997TU207
1103590,1543377,7,TU,GASOIL,2018-07-31,29,4425TU108
1103591,1543386,10,ES,GASOIL,2018-10-29,1011,ES32046
1103592,1543395,6,RS,GASOIL,2018-07-31,30,RS177908
1103593,1543419,5,TU,ESSENCE,2018-10-26,338,7293TU207
1103594,1543454,8,TU,GASOIL,2018-10-26,178,7208TU207
1103595,1543473,32,TU,GASOIL,2018-10-17,30,1617TU200
1103596,1543493,5,TU,ESSENCE,2018-10-19,12,4198TU45
1103597,1543501,6,TU,ESSENCE,2018-10-31,206,7670TU207
1103598,1543518,6,TU,GASOIL,2018-10-31,12,4735TU96
1103599,1543534,5,TU,ESSENCE,2018-10-26,503,7326TU207
1103600,1543557,5,TU,ESSENCE,2018-10-03,503,3580TU207
1103601,1543569,5,TU,ESSENCE,2018-10-26,30,7307TU207
1103602,1543585,6,TU,GASOIL,2018-10-31,30,7565TU207
1103603,1342017,7,TU,ESSENCE,2018-02-12,119,1518TU70
1103604,1342206,4,TU,ESSENCE,2018-02-12,96,5063TU56
1103605,1342962,5,TU,GASOIL,2018-02-13,12,4962TU166
1103606,1342980,4,TU,ESSENCE,2018-02-13,30,8145TU102
1103607,1343053,4,TU,ESSENCE,2018-02-13,30,854TU112
1103608,1343144,6,TU,ESSENCE,2018-02-13,96,195TU149
1103609,1344012,5,TU,ESSENCE,2018-02-12,107,3451TU47
1103610,1344462,5,TU,ESSENCE,2018-02-13,105,9927TU104
1103611,1344487,5,TU,ESSENCE,2018-02-13,503,5359TU176
1103612,1344967,5,TU,GASOIL,2018-02-13,30,7390TU161
1103613,1346666,10,TU,GASOIL,2018-02-12,376,48TU81
1103614,1347408,7,TU,GASOIL,2018-02-13,12,3186TU154
1103615,1349414,0,REM,GASOIL,2018-02-13,564,REM69721
1103616,1350219,5,TU,ESSENCE,2018-02-13,808,9138TU188
1103617,1350305,9,TU,ESSENCE,2018-02-13,178,460TU185
1103618,1352529,8,TU,GASOIL,2018-02-13,376,9018TU184
1103619,1358718,4,TU,ESSENCE,2018-02-13,119,5758TU167
1103620,1542056,4,TU,ESSENCE,2018-10-17,12,5594TU207
1103621,1542586,4,TU,ESSENCE,2018-09-29,119,3005TU207
1103622,1542688,11,RS,GASOIL,2018-10-02,198,RS184469
1103623,1542702,8,RS,GASOIL,2018-09-09,376,RS183403
1103624,1542750,7,TU,GASOIL,2018-09-19,93,6256TU78
1103625,1543594,10,TU,GASOIL,2018-07-31,96,905TU157
1103626,1543640,8,TU,GASOIL,2018-10-19,376,6163TU207
1103627,1543651,5,TU,ESSENCE,2018-10-19,152,6175TU207
1103628,1543656,5,TU,ESSENCE,2018-10-26,808,7118TU207
1103629,1543669,5,TU,GASOIL,2018-10-18,12,5990TU207
1103630,1543677,8,TU,ESSENCE,2018-10-17,1164,5542TU207
1103631,1543718,5,TU,GASOIL,2018-10-07,119,3988TU207
1103632,1543722,16,TU,GASOIL,2018-10-02,184,3334TU207
1103633,1543727,5,TU,ESSENCE,2018-10-09,107,4517TU207
1103634,1543735,8,TU,GASOIL,2018-10-16,376,5437TU207
1103635,1543754,7,TU,GASOIL,2018-10-26,871,7011TU207
1103636,1543762,5,TU,ESSENCE,2018-09-29,30,2839TU207
1103637,1338972,11,TU,GASOIL,2018-02-13,184,1343TU117
1103638,1344128,6,TU,ESSENCE,2018-02-12,503,8918TU80
1103639,1344799,6,TU,ESSENCE,2018-02-13,103,8682TU132
1103640,1344864,7,TU,ESSENCE,2018-02-12,198,4517TU58
1103641,1345006,11,TU,ESSENCE,2018-02-13,30,5831TU109
1103642,1345037,6,RS,GASOIL,2018-02-13,12,RS166741
1103643,1347221,5,TU,ESSENCE,2018-02-13,152,9075TU175
1103644,1347324,5,RS,GASOIL,2018-02-13,107,RS116644
1103645,1349994,5,TU,ESSENCE,2018-02-13,12,4042TU185
1103646,1350991,5,TU,ESSENCE,2018-02-12,105,7509TU64
1103647,1351856,5,TU,ESSENCE,2018-02-13,30,8092TU171
1103648,1352308,10,TU,GASOIL,2018-02-12,376,4033TU89
1103649,1542762,7,RS,GASOIL,2018-09-27,93,RS184004
1103650,1542765,6,TU,GASOIL,2018-08-25,107,7043TU92
1103651,1542789,6,TU,ESSENCE,2018-10-12,29,1663TU50
1103652,1542802,4,TU,ESSENCE,2018-10-03,119,3652TU207
1103653,1542827,8,RS,ESSENCE,2018-10-07,103,RS184617
1103654,1542853,4,TU,ESSENCE,2018-10-07,206,4031TU207
1103655,1542940,5,TU,ESSENCE,2018-10-07,503,4116TU207
1103656,1542949,8,TU,GASOIL,2018-07-31,29,7229TU34
1103657,1542963,8,TU,GASOIL,2018-07-31,29,5382TU57
1103658,1542965,6,TU,ESSENCE,2018-10-11,198,4709TU207
1103659,1542991,4,TU,ESSENCE,2018-10-07,30,4196TU207
1103660,1543118,0,REM,GASOIL,2018-10-11,750,REM108382
1103661,1543158,7,TU,GASOIL,2018-10-18,12,9772TU163
1103662,1543164,6,TU,GASOIL,2018-10-18,107,782TU111
1103663,1543180,5,TU,ESSENCE,2018-10-18,646,5896TU207
1103664,1543193,8,TU,GASOIL,2018-10-31,29,8689TU50
1103665,1543200,6,TU,GASOIL,2018-07-31,30,417TU62
1103666,1543222,8,TU,GASOIL,2018-10-08,29,8996TU50
1103667,1543266,4,TU,ESSENCE,2018-07-31,119,2641TU54
1103668,1543275,4,TU,ESSENCE,2018-10-18,107,5828TU207
1103669,1543293,5,TU,ESSENCE,2018-10-22,338,6414TU207
1103670,1543302,8,TU,GASOIL,2018-10-22,376,6313TU207
1103671,1543315,6,TU,GASOIL,2018-10-26,338,8772TU206
1103672,1543354,7,RS,GASOIL,2018-10-26,103,RS185148
1103673,1543362,17,TU,GASOIL,2018-10-26,376,6822TU207
1103674,1543363,5,TU,ESSENCE,2018-10-26,808,6986TU207
1103675,1543391,14,TRAC,GASOIL,2018-10-29,119,TRAC64912
1103676,1543402,10,TRAC,GASOIL,2018-07-31,26,TRAC25073
1103677,1543415,5,TU,ESSENCE,2018-10-26,808,6720TU207
1103678,1543442,4,TU,ESSENCE,2018-10-22,206,6304TU207
1103679,1543484,10,TU,GASOIL,2018-10-29,376,2081TU98
1103680,1543488,4,TU,GASOIL,2018-09-06,107,1858TU132
1103681,1543500,5,TU,GASOIL,2018-10-31,107,5879TU177
1103682,1543527,7,RS,ESSENCE,2018-10-31,103,RS185326
1103683,1543562,6,TU,GASOIL,2018-10-17,29,2963TU207
1103684,1543570,5,TU,GASOIL,2018-10-09,12,3955TU207
1103685,1543577,5,TU,ESSENCE,2018-10-18,646,5892TU207
1103686,1543621,6,TU,ESSENCE,2018-10-07,4896,3956TU207
1103687,1493638,5,TU,ESSENCE,2018-02-13,338,8907TU202
1103688,1493802,10,TU,GASOIL,2018-02-12,119,5413TU65
1103689,1493972,8,TU,GASOIL,2018-02-12,347,8395TU54
1103690,1494010,4,TU,ESSENCE,2018-02-13,107,8044TU102
1103691,1495120,17,TU,GASOIL,2018-02-13,376,7267TU192
1103692,1495955,6,TU,GASOIL,2018-02-13,12,5573TU159
1103693,1497108,10,TU,GASOIL,2018-02-13,184,5855TU161
1103694,1498238,9,TRAC,GASOIL,2018-02-12,119,TRAC68606
1103695,1498930,6,TU,GASOIL,2018-02-13,12,7914TU163
1103696,1499174,6,TU,GASOIL,2018-02-12,30,8297TU64
1103697,1499459,5,TU,ESSENCE,2018-02-13,107,4201TU111
1103698,1500981,10,TU,GASOIL,2018-02-13,178,7130TU103
1103699,1501044,7,TU,GASOIL,2018-02-13,12,7667TU101
1103700,1502058,5,TU,ESSENCE,2018-07-31,107,9842TU204
1103701,1502484,4,TU,ESSENCE,2018-07-31,30,4815TU69
1103702,1360604,10,TU,GASOIL,2018-02-12,376,7160TU81
1103703,1361261,6,TU,ESSENCE,2018-02-13,338,9273TU184
1103704,1361980,6,TU,ESSENCE,2018-02-13,178,5028TU178
1103705,1362382,4,TU,ESSENCE,2018-02-13,808,3924TU145
1103706,1364372,7,TU,ESSENCE,2018-02-13,198,6571TU172
1103707,1366084,9,TU,ESSENCE,2018-02-13,93,1810TU133
1103708,1368748,5,TU,ESSENCE,2018-02-13,29,3810TU177
1103709,1369649,5,TU,ESSENCE,2018-02-13,808,3858TU185
1103710,1370591,28,TU,GASOIL,2018-02-13,102,5728TU201
1103711,1370592,0,REM,GASOIL,2018-02-13,750,REM105180
1103712,1371882,6,TU,ESSENCE,2018-02-13,107,936TU174
1103713,1372221,15,TU,GASOIL,2018-02-13,103,2221TU177
1103714,1372440,13,TU,GASOIL,2018-02-13,338,7557TU127
1103715,1372704,8,TU,GASOIL,2018-02-13,119,7826TU101
1103716,1376810,5,TU,GASOIL,2018-02-13,107,2333TU177
1103717,1377515,5,TU,ESSENCE,2018-02-13,29,7691TU174
1103718,1377631,8,TU,GASOIL,2018-02-13,646,579TU169
1103719,1378329,5,TU,GASOIL,2018-02-13,119,1307TU177
1103720,1378345,5,TU,GASOIL,2018-02-13,119,5007TU185
1103721,1378475,9,TU,ESSENCE,2018-02-13,103,6195TU175
1103722,1378516,5,TU,GASOIL,2018-02-13,107,5489TU194
1103723,1379741,5,TU,ESSENCE,2018-02-13,107,7556TU169
1103724,1382010,12,TU,GASOIL,2018-02-13,96,9244TU112
1103725,1385154,4,TU,ESSENCE,2018-02-12,30,8989TU95
1103726,1386342,4,TU,ESSENCE,2018-02-12,30,8595TU83
1103727,1386349,5,TU,GASOIL,2018-02-13,119,7142TU194
1103728,1388519,19,-,GASOIL,2018-02-13,1163,2-218639
1103729,1391564,7,TU,ESSENCE,2018-07-31,107,7505TU203
